start,end,estimated,cost_usd,service,usage_type
2026-07-01,2026-07-15,True,2.032e-07,Amazon Simple Storage Service,USE1-AFS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.012e-07,Amazon Simple Storage Service,USE1-APE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.24e-08,Amazon Simple Storage Service,USE1-APN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.24e-07,Amazon Simple Storage Service,USE1-APN2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.984e-07,Amazon Simple Storage Service,USE1-APN3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.228e-07,Amazon Simple Storage Service,USE1-APS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,9.46e-08,Amazon Simple Storage Service,USE1-APS2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.08e-07,Amazon Simple Storage Service,USE1-APS3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.944e-07,Amazon Simple Storage Service,USE1-APS4-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.024e-07,Amazon Simple Storage Service,USE1-APS5-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.068e-07,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USE1-CloudFront-Out-Bytes
2026-07-01,2026-07-15,True,2.24e-08,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.24e-08,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.165e-07,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.24e-08,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.228e-07,Amazon Simple Storage Service,USE1-EUW3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,2.252e-07,Amazon Simple Storage Service,USE1-SAE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.121e-07,Amazon Simple Storage Service,USE1-USE2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USE1-USW1-AWS-In-Bytes
2026-07-01,2026-07-15,True,4.266e-07,Amazon Simple Storage Service,USE1-USW1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0017209339,Amazon Simple Storage Service,USE1-USW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,1.1137e-06,Amazon Simple Storage Service,USE2-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.00015,Amazon Simple Storage Service,USE2-Requests-Tier1
2026-07-01,2026-07-15,True,0.0305076,Amazon Simple Storage Service,USE2-Requests-Tier2
2026-07-01,2026-07-15,True,1.82e-08,Amazon Simple Storage Service,USE2-TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,0.0002220869,Amazon Simple Storage Service,USE2-USE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0002902655,Amazon Simple Storage Service,USE2-USW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW1-DataTransfer-In-Bytes
2026-07-01,2026-07-15,True,7.5635e-06,Amazon Simple Storage Service,USW1-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0007425,Amazon Simple Storage Service,USW1-Requests-Tier1
2026-07-01,2026-07-15,True,0.03685396,Amazon Simple Storage Service,USW1-Requests-Tier2
2026-07-01,2026-07-15,True,0.000444405,Amazon Simple Storage Service,USW1-TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,0.0005368404,Amazon Simple Storage Service,USW1-USE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0003101099,Amazon Simple Storage Service,USW1-USW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-AFS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,6.23e-07,Amazon Simple Storage Service,USW2-AFS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,9.256e-07,Amazon Simple Storage Service,USW2-APE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.42636e-05,Amazon Simple Storage Service,USW2-APN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APN2-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.44153e-05,Amazon Simple Storage Service,USW2-APN2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APN3-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.39234e-05,Amazon Simple Storage Service,USW2-APN3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APS1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.4183e-05,Amazon Simple Storage Service,USW2-APS1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APS2-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.4298e-05,Amazon Simple Storage Service,USW2-APS2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APS3-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.34167e-05,Amazon Simple Storage Service,USW2-APS3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APS4-AWS-In-Bytes
2026-07-01,2026-07-15,True,9.079e-07,Amazon Simple Storage Service,USW2-APS4-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-APS5-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.22e-06,Amazon Simple Storage Service,USW2-APS5-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-CAN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.39148e-05,Amazon Simple Storage Service,USW2-CAN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-CloudFront-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-DataTransfer-In-ABytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-DataTransfer-In-Bytes
2026-07-01,2026-07-15,True,0.6797890937,Amazon Simple Storage Service,USW2-DataTransfer-Out-ABytes
2026-07-01,2026-07-15,True,25.0098102709,Amazon Simple Storage Service,USW2-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-EU-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.43159e-05,Amazon Simple Storage Service,USW2-EU-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-EUC1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.29975e-05,Amazon Simple Storage Service,USW2-EUC1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-EUN1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.32645e-05,Amazon Simple Storage Service,USW2-EUN1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-EUW2-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.45296e-05,Amazon Simple Storage Service,USW2-EUW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-EUW3-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.4227e-05,Amazon Simple Storage Service,USW2-EUW3-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0021248388,Amazon Simple Storage Service,USW2-Monitoring-Automation-INT
2026-07-01,2026-07-15,True,9.5e-05,Amazon Simple Storage Service,USW2-Requests-Annotation-Tier1
2026-07-01,2026-07-15,True,23.368465,Amazon Simple Storage Service,USW2-Requests-Tier1
2026-07-01,2026-07-15,True,22.8438748,Amazon Simple Storage Service,USW2-Requests-Tier2
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-SAE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.41641e-05,Amazon Simple Storage Service,USW2-SAE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0014336888,Amazon Simple Storage Service,USW2-TagStorage-TagHrs
2026-07-01,2026-07-15,True,3587.2420909111,Amazon Simple Storage Service,USW2-TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,19.623859815,Amazon Simple Storage Service,USW2-TimedStorage-INT-FA-ByteHrs
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-USE1-AWS-In-Bytes
2026-07-01,2026-07-15,True,33.0794590894,Amazon Simple Storage Service,USW2-USE1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-USE2-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.33605e-05,Amazon Simple Storage Service,USW2-USE2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Simple Storage Service,USW2-USW1-AWS-In-Bytes
2026-07-01,2026-07-15,True,1.41017e-05,Amazon Simple Storage Service,USW2-USW1-AWS-Out-Bytes
2026-07-01,2026-07-15,True,3.36,Amazon Virtual Private Cloud,APS3-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,3.36,Amazon Virtual Private Cloud,EUC1-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,8.96213195,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress
2026-07-01,2026-07-15,True,9.875394435,Amazon Virtual Private Cloud,USE1-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,0.0,Amazon Virtual Private Cloud,USW1-DataTransfer-xAZ-In-Bytes
2026-07-01,2026-07-15,True,0.0,Amazon Virtual Private Cloud,USW1-DataTransfer-xAZ-Out-Bytes
2026-07-01,2026-07-15,True,0.296261115,Amazon Virtual Private Cloud,USW1-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,5.4775e-06,Amazon Virtual Private Cloud,USW1-VpcEndpoint-Bytes
2026-07-01,2026-07-15,True,1.276,Amazon Virtual Private Cloud,USW1-VpcEndpoint-Hours
2026-07-01,2026-07-15,True,0.034697265,Amazon Virtual Private Cloud,USW2-PublicIPv4:IdleAddress
2026-07-01,2026-07-15,True,29.40489866,Amazon Virtual Private Cloud,USW2-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,0.0659036668,Amazon Virtual Private Cloud,USW2-VpcEndpoint-Bytes
2026-07-01,2026-07-15,True,23.52,Amazon Virtual Private Cloud,USW2-VpcEndpoint-Hours
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,APS3-CW:Requests
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,CW:Requests
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,DashboardsUsageHour-Basic
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,EUC1-CW:Requests
2026-07-01,2026-07-15,True,0.0031404146,AmazonCloudWatch,USE1-TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,0.0139808088,AmazonCloudWatch,USE1-VendedLog-Bytes
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,USE2-CW:Requests
2026-07-01,2026-07-15,True,0.0556339597,AmazonCloudWatch,USW1-CW:AlarmMonitorUsage
2026-07-01,2026-07-15,True,4e-05,AmazonCloudWatch,USW1-CW:GMD-Metrics
2026-07-01,2026-07-15,True,0.9241935459,AmazonCloudWatch,USW1-CW:MetricMonitorUsage
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,USW1-CW:Requests
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,USW1-DataProcessing-Bytes
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,USW1-TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,USW1-VendedLog-Bytes
2026-07-01,2026-07-15,True,0.2309586774,AmazonCloudWatch,USW2-CW:AlarmMonitorUsage
2026-07-01,2026-07-15,True,0.5986783271,AmazonCloudWatch,USW2-CW:CompositeAlarmMonitorUsage
2026-07-01,2026-07-15,True,0.71421,AmazonCloudWatch,USW2-CW:GMD-Metrics
2026-07-01,2026-07-15,True,3.5770161252,AmazonCloudWatch,USW2-CW:MetricMonitorUsage
2026-07-01,2026-07-15,True,0.0,AmazonCloudWatch,USW2-CW:Requests
2026-07-01,2026-07-15,True,49.8088162479,AmazonCloudWatch,USW2-DataProcessing-Bytes
2026-07-01,2026-07-15,True,3.3694244155,AmazonCloudWatch,USW2-DataScanned-Bytes
2026-07-01,2026-07-15,True,0.730023593,AmazonCloudWatch,USW2-TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,0.0001893519,AmazonCloudWatch,USW2-VendedLog-Bytes
2026-07-01,2026-07-15,True,0.0,CloudWatch Events,USW2-ScheduledInvocation
2026-07-01,2026-07-15,True,0.0,Tax,AFS1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APE1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APN1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APN1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,APN1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APN2-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APN2-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,APN2-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APN3-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APN3-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,APN3-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,APS1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS2-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS2-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,APS2-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS3-EBS:SnapshotUsage
2026-07-01,2026-07-15,True,0.0,Tax,APS3-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS3-NatGateway-Hours
2026-07-01,2026-07-15,True,0.0,Tax,APS3-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,APS3-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS3-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,0.0,Tax,APS3-Requests-Tier2
2026-07-01,2026-07-15,True,0.0,Tax,APS4-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,APS5-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,Aurora:BackupUsage
2026-07-01,2026-07-15,True,0.0,Tax,Aurora:StorageIOUsage
2026-07-01,2026-07-15,True,0.0,Tax,Aurora:StorageUsage
2026-07-01,2026-07-15,True,0.0,Tax,BoxUsage:t3.2xlarge
2026-07-01,2026-07-15,True,0.0,Tax,BoxUsage:t3.micro
2026-07-01,2026-07-15,True,0.0,Tax,BoxUsage:t3.nano
2026-07-01,2026-07-15,True,0.0,Tax,BoxUsage:t3a.2xlarge
2026-07-01,2026-07-15,True,0.0,Tax,CAN1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,CAN1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,CAN1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,ConfigurationItemRecorded
2026-07-01,2026-07-15,True,0.0,Tax,DNS-Queries
2026-07-01,2026-07-15,True,0.0,Tax,Dollar
2026-07-01,2026-07-15,True,0.0,Tax,EBS:SnapshotUsage
2026-07-01,2026-07-15,True,0.0,Tax,EBS:VolumeUsage.gp3
2026-07-01,2026-07-15,True,0.0,Tax,EU-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EU-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,EU-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUC1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUC1-NatGateway-Hours
2026-07-01,2026-07-15,True,0.0,Tax,EUC1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,EUC1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUC1-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,0.0,Tax,EUC1-Requests-Tier2
2026-07-01,2026-07-15,True,0.0,Tax,EUN1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUN1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,EUN1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUW2-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUW2-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,EUW2-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUW3-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,EUW3-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,EUW3-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,Global-MonitoredIAMRole
2026-07-01,2026-07-15,True,0.0,Tax,Global-MonitoredIAMUser
2026-07-01,2026-07-15,True,0.0,Tax,Global-RuleV2
2026-07-01,2026-07-15,True,0.0,Tax,Global-WebACLV2
2026-07-01,2026-07-15,True,0.0,Tax,HostedZone
2026-07-01,2026-07-15,True,0.0,Tax,InstanceUsage:db.r5.large
2026-07-01,2026-07-15,True,0.0,Tax,InstanceUsage:db.r6g.large
2026-07-01,2026-07-15,True,0.0,Tax,InstanceUsage:db.r7g.large
2026-07-01,2026-07-15,True,0.0,Tax,InstanceUsage:db.t4g.medium
2026-07-01,2026-07-15,True,0.0,Tax,LoadBalancerUsage
2026-07-01,2026-07-15,True,0.0,Tax,NatGateway-Hours
2026-07-01,2026-07-15,True,0.0,Tax,RDS:ChargedBackupUsage
2026-07-01,2026-07-15,True,0.0,Tax,RDS:GP3-Storage
2026-07-01,2026-07-15,True,0.0,Tax,Requests-Tier1
2026-07-01,2026-07-15,True,0.0,Tax,Requests-Tier2
2026-07-01,2026-07-15,True,0.0,Tax,SAE1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,SAE1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,SAE1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,TimedStorage-ByteHrs
2026-07-01,2026-07-15,True,0.0,Tax,USE1-APIRequest
2026-07-01,2026-07-15,True,0.0,Tax,USE1-AWSSecretsManager-Secrets
2026-07-01,2026-07-15,True,0.0,Tax,USE1-CostDataStorage
2026-07-01,2026-07-15,True,0.0,Tax,USE1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USE1-LogsAnalyzedBytes
2026-07-01,2026-07-15,True,0.0,Tax,USE1-MonitoredContainerImage
2026-07-01,2026-07-15,True,0.0,Tax,USE1-MonitoredEC2
2026-07-01,2026-07-15,True,0.0,Tax,USE1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,USE1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USE1-PaidRDSvCPUMonitored
2026-07-01,2026-07-15,True,0.0,Tax,USE1-PublicIPv4:IdleAddress
2026-07-01,2026-07-15,True,0.0,Tax,USE1-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,0.0,Tax,USE1-USW2-AWS-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USE1-VendedLog-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USE2-ConfigurationItemRecorded
2026-07-01,2026-07-15,True,0.0,Tax,USE2-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USE2-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,USE2-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USE2-Requests-Tier2
2026-07-01,2026-07-15,True,0.0,Tax,USW1-AWSSecretsManager-Secrets
2026-07-01,2026-07-15,True,0.0,Tax,USW1-AWSSecretsManagerAPIRequest
2026-07-01,2026-07-15,True,0.0,Tax,USW1-Aurora:ServerlessV2Usage
2026-07-01,2026-07-15,True,0.0,Tax,USW1-Aurora:StorageIOUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW1-CW:AlarmMonitorUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW1-CW:MetricMonitorUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW1-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USW1-Fargate-GB-Hours
2026-07-01,2026-07-15,True,0.0,Tax,USW1-Fargate-vCPU-Hours:perCPU
2026-07-01,2026-07-15,True,0.0,Tax,USW1-MonitoredContainerImage
2026-07-01,2026-07-15,True,0.0,Tax,USW1-MonitoredFunction
2026-07-01,2026-07-15,True,0.0,Tax,USW1-PaidComplianceCheck
2026-07-01,2026-07-15,True,0.0,Tax,USW1-PaidEventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USW1-PaidRDSACUMonitored
2026-07-01,2026-07-15,True,0.0,Tax,USW1-PublicIPv4:InUseAddress
2026-07-01,2026-07-15,True,0.0,Tax,USW1-Requests-Tier2
2026-07-01,2026-07-15,True,0.0,Tax,USW1-VpcEndpoint-Hours
2026-07-01,2026-07-15,True,0.0,Tax,USW2-AWSSecretsManager-Secrets
2026-07-01,2026-07-15,True,0.0,Tax,USW2-AWSSecretsManagerAPIRequest
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Aurora:BackupUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Aurora:IO-OptimizedStorageUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Aurora:ServerlessV2IOOptimizedUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Aurora:ServerlessV2Usage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Aurora:StorageIOUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Aurora:StorageUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:f2.6xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:r7i.2xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:r7i.4xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:r7i.8xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t3.2xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t3.micro
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t3.small
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t3.xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t3a.2xlarge
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t4g.medium
2026-07-01,2026-07-15,True,0.0,Tax,USW2-BoxUsage:t4g.micro
2026-07-01,2026-07-15,True,0.0,Tax,USW2-CW:AlarmMonitorUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-CW:CompositeAlarmMonitorUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-CW:GMD-Metrics
2026-07-01,2026-07-15,True,0.0,Tax,USW2-CW:MetricMonitorUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-ConfigurationItemRecorded
2026-07-01,2026-07-15,True,0.0,Tax,USW2-DataEventsRecorded
2026-07-01,2026-07-15,True,0.0,Tax,USW2-DataProcessing-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-DataScanned-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-DataTransfer-Out-ABytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-DataTransfer-Out-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-DataTransfer-Regional-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-EBS:SnapshotUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-EBS:VolumeUsage.gp3
2026-07-01,2026-07-15,True,0.0,Tax,USW2-EventsAnalyzed
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Fargate-ARM-GB-Hours
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Fargate-ARM-vCPU-Hours:perCPU
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Fargate-GB-Hours
2026-07-01,2026-07-15,True,0.0,Tax,USW2-Fargate-vCPU-Hours:perCPU
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsage:db.r5.large
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsage:db.r6g.large
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsage:db.r8g.large
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsage:db.t4g.medium
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsage:db.t4g.micro
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsageIOOptimized:db.r8g.2xl
2026-07-01,2026-07-15,True,0.0,Tax,USW2-InstanceUsageIOOptimized:db.r8g.xl
2026-07-01,2026-07-15,True,0.0,Tax,USW2-LoadBalancerUsage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-LogsAnalyzedBytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-MonitoredContainerImage
2026-07-01,2026-07-15,True,0.0,Tax,USW2-MonitoredEC2
2026-07-01,2026-07-15,True,0.0,Tax,USW2-MonitoredFunction
2026-07-01,2026-07-15,True,0.0,Tax,USW2-MonitoredFunctionCode
2026-07-01,2026-07-15,True,0.0,Tax,USW2-NatGateway-Bytes
2026-07-01,2026-07-15,True,0.0,Tax,USW2-NatGateway-Hours
2026-07-01,2026-07-15,True,0.0,Tax,USW2-PaidComplianceCheck
