template_group,templates,template_locations,instance_type,region,availability_zone,availability_zone_id,instance_type_offered_in_az,spot_history_present,status,spot_price,spot_timestamp,product_description,error
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.802500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,2.286800,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,2.950600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,2.909200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,2.995900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-1,us-east-1a,use1-az4,true,true,present,4.040100,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-1,us-east-1b,use1-az6,true,true,present,4.001500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-1,us-east-1c,use1-az1,true,true,present,3.972900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-1,us-east-1d,use1-az2,true,true,present,4.380200,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-1,us-east-1f,use1-az5,true,true,present,5.894500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-2,us-east-2a,use2-az1,true,true,present,2.618400,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-2,us-east-2b,use2-az2,true,true,present,2.827100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-east-2,us-east-2c,use2-az3,true,true,present,3.033500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-west-1,us-west-1a,usw1-az3,true,true,present,1.734000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-west-1,us-west-1b,usw1-az1,true,true,present,2.362500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-west-2,us-west-2a,usw2-az2,true,true,present,2.503600,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-west-2,us-west-2b,usw2-az1,true,true,present,3.078500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-west-2,us-west-2c,usw2-az3,true,true,present,2.604300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.817800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.816100,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.956800,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,eu-central-1,eu-central-1a,euc1-az2,true,true,present,2.910600,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,eu-central-1,eu-central-1b,euc1-az3,true,true,present,2.929200,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.metal,eu-central-1,eu-central-1c,euc1-az1,true,true,present,2.908400,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,7.474000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,6.296000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,4.538600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,5.188900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,7.212500,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,6.718200,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,6.147600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,6.303300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,5.049600,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,5.059200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,8.223900,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,3.571000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,3.443600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,7.907000,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,27.524000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,3.734800,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,5.562600,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.32xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,3.734800,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-1,us-east-1a,use1-az4,true,true,present,11.698000,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-1,us-east-1b,use1-az6,true,true,present,6.665500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-1,us-east-1c,use1-az1,true,true,present,4.911900,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-1,us-east-1d,use1-az2,true,true,present,4.424900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-1,us-east-1f,use1-az5,true,true,present,3.062500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-2,us-east-2a,use2-az1,true,true,present,3.448000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-2,us-east-2b,use2-az2,true,true,present,3.562100,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-east-2,us-east-2c,use2-az3,true,true,present,3.362600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-west-1,us-west-1a,usw1-az3,true,true,present,3.468000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-west-1,us-west-1b,usw1-az1,true,true,present,3.468000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-west-2,us-west-2a,usw2-az2,true,true,present,13.077900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-west-2,us-west-2b,usw2-az1,true,true,present,4.053000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-west-2,us-west-2c,usw2-az3,true,true,present,2.667600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,ap-south-1,ap-south-1a,aps1-az1,true,true,present,2.752400,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,ap-south-1,ap-south-1b,aps1-az3,true,true,present,27.524000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,eu-central-1,eu-central-1a,euc1-az2,true,true,present,18.027300,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,eu-central-1,eu-central-1b,euc1-az3,true,true,present,3.734800,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2iedn.metal,eu-central-1,eu-central-1c,euc1-az1,true,true,present,3.734800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,0.345100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,0.299600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,0.313800,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,0.505900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,0.258700,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,0.290800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,0.189000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,0.276100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,x8i.2xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,x8i.2xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,0.234000,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,0.298400,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,0.321700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,0.210800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,0.146900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,0.254600,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i8/price8,x8i.2xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,0.501800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,0.513300,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i8/price8,x8i.2xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,0.412500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,2.648600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,3.821200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,3.440200,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,13.856100,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,3.420700,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,3.657700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,2.873700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,3.453800,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,2.021000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,4.223700,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,4.155700,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,3.834000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.910100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.944000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,3.203200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,1.960800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x8i.32xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,3.121400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,3.038900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,5.786300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,2.100800,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,20.791600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,2.277700,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,6.136300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,5.743700,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,3.767500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,4.922000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,3.215000,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,3.978100,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,x8i.48xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,2.609100,2026-07-08T09:00:00+00:00,Linux/UNIX,
